,date,sen,요일,라벨
5119,2020.01.07,희귀 위스키 원액만 담은 조니워커 '고스트&amp;레어',화,0
5117,2020.01.07,"스티브J·요니P, 캐릭터회사 차린 스타 부부 디자이너",화,0
5121,2020.01.07,"오리온 쌀과자 '안', 베트남서 돌풍",화,0
5115,2020.01.07,"티몬 ""'짧은 화장지' 구매고객에게 길이만큼 환급 마쳐""",화,0
5114,2020.01.07,"신라젠 펜사벡, 신장암 관련 병용임상 추가 승인…거래량 9배 급증",화,0
5113,2020.01.07,"롤스로이스, 지난해 사상 최대인 5,152대 판매",화,0
5112,2020.01.07,"日법원, 레바논 도주 곤 前회장 보석금 160억원 몰수(종합2보)",화,0
5111,2020.01.07,"日법원, 레바논 도주 곤 前회장 보석금 160억원 몰수(종합3보)",화,0
5110,2020.01.07,보행공간 없는 스쿨존 시속 20km 이하로 속도제한,화,0
5116,2020.01.07,"은성수 ""IB 신용공여 대상서 SPC·부동산법인 제외""(종합)",화,0
5220,2020.01.14,[모십니다] 기후변화 리더십 아카데미 19기,화,0
5219,2020.01.14,당좌거래정지 (14일),화,0
5218,2020.01.14,"“音~ 다르네” LG전자, 고품질 사운드 감상실",화,0
5217,2020.01.14,[모십니다] '첨단재생의료산업 비전' 포럼 엽니다,화,0
5216,2020.01.14,"윤종원 기업은행장, 첫 임원 회의…""혁신금융·바른경영"" 주문",화,0
5215,2020.01.14,"우리금융, 희망나눔 성금 30억 기탁",화,0
5221,2020.01.14,"복합쇼핑몰 상인, 매출 줄어들면 '임대료 인하' 요구할 수 있다는데",화,0
5213,2020.01.14,[영상] G70? GV70? 예상도 한꺼번에 봅시다!,화,0
5212,2020.01.14,"에교협 ""'영구정지' 월성 1호기 재가동해야…경제성 평가 왜곡""",화,0
5211,2020.01.14,"""월성 1호기 보고서 수정은 회계법인 판단""",화,0
5210,2020.01.14,"라임자산운용, 환매 중단 펀드 또 나와",화,0
5209,2020.01.14,"CES 2020, 세상 바꿀 혁신 선보이다",화,0
5208,2020.01.14,"아베, UAE 방문…원유안정 공급·자위대 파견 이해 요청(종합)",화,0
5214,2020.01.14,KT “현장에 없어도 5G로 수술 참여”,화,0
5305,2020.01.20,"동서발전 ""반대 주민 낸 행정심판 각하…음성 발전소 본격 추진""",월,0
5304,2020.01.20,"문 대통령 ""신격호, 식품에서 석유화학까지 한국경제 토대 쌓아""",월,0
5303,2020.01.20,"최현석, '당나귀 귀' 이어 '수미네 반찬'도 편집",월,0
5302,2020.01.20,주식거래계좌 작년 10년만에 최대 늘어…증시주변 자금도 증가(종합),월,0
5301,2020.01.20,"하나금융 이사회, 더케이손보 인수 의결",월,0
5300,2020.01.20,스파오 '펭수 잠옷' 완판…협업 의류 12종 인기,월,0
5299,2020.01.20,"조주연 한국맥도날드 사장 사퇴…""개인적 이유""",월,0
5297,2020.01.20,"영국 환경단체 ""LG 계열 5개사, 기후변화 대응 최고등급""",월,0
5296,2020.01.20,"하나금융, 더케이손보 1000억에 인수한다",월,0
5295,2020.01.20,"은성수 ""누구탓 않았으면…라임 사태 전체가 금융권 문제""(종합)",월,0
5294,2020.01.20,"""한국경제 고도성장 이끈 주역""…신격호 빈소 조문 이어져(종합2보)",월,0
5293,2020.01.20,"IMF ""세계경제 올 성장 전망 3.4→3.3%""",월,0
5292,2020.01.20,"""중견기업 금융 어려움 돕자"" 중견기업 금융애로 세미나 개최",월,0
5298,2020.01.20,정세균 총리·황교안 한국당 대표 나란히 신격호 빈소 찾아,월,0
5328,2020.01.22,우리·하나은행 DLF 제재심 결론 못 내…30일 재심의,수,0
5333,2020.01.22,연초 국내증시 상승국면에 우한 폐렴 '복병'…주가 발목 잡나(종합),수,0
5332,2020.01.22,텔루라이드 효과에 환율도 도왔다…기아차 실적개선 성적표,수,0
5331,2020.01.22,증선위 '매출원가 과소계상' 한국전력기술 등 제재,수,0
5330,2020.01.22,"미국계 행동주의 펀드 엘리엇, 현대차그룹 지분 모두 처분",수,0
5329,2020.01.22,재개된 DLF 제재심 결론 없이 마무리…30일 최종 결정,수,0
5327,2020.01.22,"""대표 되려면 경영수업 더 필요""…LS家 3세, 열흘 만에 '셀프사퇴'",수,0
5320,2020.01.22,"카톡으로 주식 산다…카카오, 증권업 진출(종합)",수,0
5325,2020.01.22,"라임운용 ""환매 연기 최대 1조7000억…자산 회수 최선 다할 것""",수,0
5324,2020.01.22,"트럼프 ""WTO 사무총장, 곧 워싱턴 방문""…개혁안 논의할 듯",수,0
5323,2020.01.22,"LS家 3세 중 첫 CEO 구본혁 ""경영수업 더 받겠다"" 물러나",수,0
5322,2020.01.22,"카톡으로 주식 산다…카카오, 증권업 진출",수,0
5321,2020.01.22,"트럼프, 탄핵심판에 ""조작"" 비난…""EU 합의 안하면 높은 관세""(종합2보)",수,0
5326,2020.01.22,"라임 ""환매연기 1조7000억 넘지않아…실사결과 내달 나온다""",수,0
5402,2020.01.27,'햇반' 누적 매출 3조원 넘었다,월,0
5401,2020.01.27,무인화 시대 맥도날드의 '역발상',월,0
5400,2020.01.27,강아지·고양이 이유식 판매 급증,월,0
5399,2020.01.27,[새로 나왔어요] 아디다스 '마이쉘터' 2종,월,0
5398,2020.01.27,[새로 나왔어요] 뉴발란스 '유스클럽 아우터 컬렉션',월,0
5397,2020.01.27,"코웨이, 자가관리 공기청정기 출시",월,0
5403,2020.01.27,현대차 넥쏘 타고 그래미 어워즈 간 BTS,월,0
5395,2020.01.27,중기중앙회 '외국인력제도 간담회'…신청 미달 풀릴까,월,0
5396,2020.01.27,'법령 위반' 창투사 8곳 행정 처분,월,0
5390,2020.01.27,제2의 라임사태…알펜루트운용도 500억대 펀드 환매 중단,월,0
5391,2020.01.27,'우한 폐렴'에 국제유가 60달러 붕괴…일본 증시도 하락(종합),월,0
5393,2020.01.27,효삼·침향·치자가 피부 속부터 바꾼다…눈길 끄는 화사한 눈가,월,0
5392,2020.01.27,옷도 가방도 자유롭게 믹스매치…'꾸안꾸' 뉴요커의 정석,월,0
5394,2020.01.27,웅진씽크빅·교원·대교 'AI 콘텐츠 경쟁'…사교육 시장 판도 바꾼다,월,0
5426,2020.01.29,작년 반도체 불황에…SK하이닉스 성과급 건너뛴다,수,0
5430,2020.01.29,제주도청과 중기·소상공인 지원 간담회 열어,수,0
5429,2020.01.29,롯데면세점·亞한인회연합회 협약,수,0
5428,2020.01.29,"""직장 내 괴롭힘 금지법은 더 큰 사고 막는 예방주사""",수,0
5427,2020.01.29,보은군 축사 신축 어려워진다…제한구역 확대 등 조례 개정,수,0
5431,2020.01.29,"LG전자 임직원, 가전제품 기부",수,0
5425,2020.01.29,"르노, 새 최고경영자 데메오 선임…곤 체제 청산 일단락",수,0
5423,2020.01.29,"아모레퍼시픽, 중국에 신종코로나 확산 방지 3억5천만원 성금",수,0
5422,2020.01.29,조원태 회장 '우한 전세기' 탑승,수,0
5421,2020.01.29,"삼성 준법감시팀, CEO 직속 조직으로 격상",수,0
5420,2020.01.29,"혼다, 월 단위 중고차 렌털 서비스 시작",수,0
5419,2020.01.29,"영국, '우한에서 철수' 자국민 2주간 격리 조치 결정(종합)",수,0
5418,2020.01.29,"수도권 인구, 지방 인구 첫 추월",수,0
5424,2020.01.29,"오거돈 시장 ""르노 부회장 부산서 계속 생산 의지 확고해""",수,0
5445,2020.01.30,"에이치엠인터내셔날, 중국 우한에 마스크 10만개 전달",목,0
5444,2020.01.30,"노루페인트, 건설경기 둔화에도 작년 영업이익 30% 증가",목,0
5443,2020.01.30,車업계도 신종코로나 '유탄'…中부품공장 폐쇄로 생산차질 우려(종합),목,0
5442,2020.01.30,"""미중 무역갈등에 한국 GDP 0.12%p↓…일본·독일보다 타격 커""(종합)",목,0
5441,2020.01.30,"DLF 사태 제재심, 손태승·함영주에 '문책경고' 중징계",목,0
5440,2020.01.30,"[2보] DLF 제재심, 손태승·함영주에 '문책경고' 중징계",목,0
5439,2020.01.30,"DLF 제재심, 우리·하나은행에 업무 일부정지 중징계",목,0
5438,2020.01.30,"[속보]금감원, DLF 제재심서 손태승 ·함영주에 중징계",목,0
5437,2020.01.30,"'초비상' 우리·하나금융…손태승·함영주, 예고대로 중징계[종합]",목,0
5436,2020.01.30,"DLF 사태 제재심, 손태승·함영주에 '문책경고' 중징계(종합)",목,0
5435,2020.01.30,"현대경제연 ""신종코로나로 올해 성장률 최대 0.2%p 하락""",목,0
5434,2020.01.30,"금감원 ""CEO가 DLF 판매 몰랐을리 없다""…우리·하나 '초비상'",목,0
5433,2020.01.30,'DLF 사태' 책임…손태승·함영주 중징계,목,0
5432,2020.01.30,손태승 우리금융회장 중징계에 연임 '적신호'…소송으로 가나,목,0
5472,2020.02.02,"안성호 에이스침대 사장 ""깐깐한 소비자 덕에 에이스침대 성장""",일,0
5471,2020.02.02,"""소비 큰손 '오팔세대' 잡아라""…간편결제 앱 고객 쟁탈전",일,0
5470,2020.02.02,"금융권, 우한 폐렴 피해 중기·소상공인 지원",일,0
5469,2020.02.02,전기차 이달에 사면 한달 월급 버는 셈,일,0
5468,2020.02.02,"제네시스 첫 전기차, SK배터리로 달린다",일,0
5467,2020.02.02,"SK에너지, 탈황설비 내달 본격 생산",일,0
5473,2020.02.02,"""내 나이가 어때서""…액티브 시니어 돕는 생활용품",일,0
5465,2020.02.02,"항만 물동량 증가율, 금융위기 이후 최저",일,0
5464,2020.02.02,"공공기관, 작년 목표보다 8000명 더 뽑았다",일,0
5463,2020.02.02,핵폐기물 재검토委에 쓴소리 낸 정재훈 한국수력원자력 사장,일,0
5462,2020.02.02,작년 생수 수입 1000억원 돌파,일,0
5461,2020.02.02,2월 수출은 '반도체 덕' 보나,일,0
5460,2020.02.02,"'中관광 금지' '중국인에 단기비자 발급 중단' 한다더니…""검토""로 말바꾼 정부",일,0
5466,2020.02.02,마스크 대란…'숨쉴 틈 없이' 도는 도레이·휴비스 부직포 공장,일,0
5524,2020.02.06,"미국 우주비행사 코크, 여성 최장 우주체류 기록세우고 귀환(종합)",목,0
5529,2020.02.06,"중기중앙회, 문희상 국회의장과 간담회",목,0
5528,2020.02.06,"""AI 애널리스트가 뉴스 분석해 개인 맞춤형 투자 정보 제공""",목,0
5527,2020.02.06,"현대L&amp;C, 인조대리석 시장 '글로벌 빅3' 조준",목,0
5526,2020.02.06,기아차 완성차 공장도 10일 멈춘다…현대·기아차 '셧다운',목,0
5525,2020.02.06,"윤종원 ""노조합의, 선 넘지 않았다…노조추천이사제 함께 노력""",목,0
5523,2020.02.06,SK매직 '트리플케어 식기세척기'…한 달 만에 5000대 예약 판매,목,0
5518,2020.02.06,"현대차, 중소부품사 1조원 지원…정의선 ""협력업체부터 챙겨라""(종합)",목,0
5521,2020.02.06,"S&amp;P 이어 무디스도 경고…""우한 폐렴 확산, 韓기업 신용도에 타격""",목,0
5520,2020.02.06,화천·연천서 ASF 감염 야생멧돼지 3마리 폐사체…총 169건,목,0
5519,2020.02.06,"에어프랑스-KLM, 중국 운항중단 내달 15일까지 연장",목,0
5517,2020.02.06,"""연간 혈세 60억 받으면서""…목포시내버스 파업 비난 봇물(종합)",목,0
5516,2020.02.06,대한항공 지난해 영업이익 2909억 흑자…'삼중고'에도 건재,목,0
5522,2020.02.06,[새로 나왔어요] 혈당 조절 간식 '닥터CHO바'…씨알푸드-서울대병원 공동개발,목,0
5571,2020.02.09,"기업은행, 설비투자 기업 年 1.5% 저리 대출",일,0
5570,2020.02.09,"""면역력에 좋아요""…건강 마케팅 '봇물'",일,0
5569,2020.02.09,"수협은행, 신입행원 임명장 수여",일,0
5568,2020.02.09,억울한 코로나맥주,일,0
5567,2020.02.09,"""리딩뱅크 아닌 고객중심 일류로""…진옥동 행장, 경영전략방향 제시",일,0
5565,2020.02.09,"[새로 나왔어요] 타파웨어, 크리스탈 그릇 세트",일,0
5566,2020.02.09,'우한 폐렴' 확산 우려에…공기청정기·의류관리기 판매 '불티',일,0
5563,2020.02.09,신종 코로나 확산에…공기살균기 '봇물',일,0
5558,2020.02.09,"정의선 부회장, 전미주지사협회동계 회의 참석",일,0
5559,2020.02.09,"라임운용 2개 모펀드, 투자원금의 50∼60% 회수 전망",일,0
5564,2020.02.09,삼성·LG·SK 中공장 10일 재가동하지만…,일,0
5561,2020.02.09,"조송만 누리텔레콤 회장 ""애국심 없이 한국서 기업하기 힘들다""",일,0
5562,2020.02.09,美 주지사 30명에게…미래 친환경차 비전 보여준 정의선,일,0
5560,2020.02.09,"이너큐어 '헬로셀 엑토인 올인원 에센스', 피부과 의사가 추천한 '가성비 甲' 남성화장품",일,0
5612,2020.02.12,노인 일자리만 '고용 대박'…40대 취업자 또 꺾였다,수,0
5611,2020.02.12,"월성 원전 맥스터, 8월前 결론낸다지만 공론화 방식도 '미궁'",수,0
5610,2020.02.12,"""韓 부채비율 더 높아지면 신용등급 하락할 수도""",수,0
5609,2020.02.12,"카뱅, 사업자·청년 대상 전·월세보증금 대출 출시",수,0
5608,2020.02.12,"농협금융, 글로벌 전략 협의회",수,0
5607,2020.02.12,"못 모이고, 미루고, 몸 사리고…'오한' 든 산업·경제계",수,0
5613,2020.02.12,락앤락 작년 영업이익 243억원…전년 대비 33.4%↓,수,0
5605,2020.02.12,"증선위, 차명주식 누락·거짓 기재 태광산업에 과징금",수,0
5606,2020.02.12,벤츠 신형 A클래스·CLA 판매,수,0
5600,2020.02.12,"증선위, 'DLF 사태' 우리·하나은행 과태료 제재 심의",수,0
5601,2020.02.12,가스공사 비정규직 백기…“사장실 점거 해산”,수,0
5603,2020.02.12,"북한, '금강산관광 홍보' 웹사이트에 영어·중국어 서비스 개시",수,0
5602,2020.02.12,경남 창원 주남저수지서 조류인플루엔자 항원 검출,수,0
5604,2020.02.12,"한화, 주요 임원 성과급으로 '장기 매각 제한 주식' 준다",수,0
5664,2020.02.16,[새로 나왔어요] 리바트키친 중저가형 주방가구,일,0
5668,2020.02.16,"롯데마트, 캐릭터 전문숍…구로점에 '포켓몬' 상설 매장",일,0
5667,2020.02.16,진옥동 신한은행장 '모바일 기부' 아이디어 대박,일,0
5666,2020.02.16,13m의 대형 '밀키트존' 연 이마트,일,0
5665,2020.02.16,현실판 '이태원 클라쓰' 1943의 성공비결 5,일,0
5663,2020.02.16,"창업성장·기술혁신 R&amp;D 사업…중소벤처기업부, 1745억 투입",일,0
5669,2020.02.16,[모십니다] '2020 대한민국 명품브랜드 대상' 공모,일,0
5661,2020.02.16,"정의선 수석부회장, 현대차 이사회 의장 오르나",일,0
5660,2020.02.16,"벤처월드, 오토바이 안전벨트 '세이프핸들'…""오토바이 동승자 안전도 꽉 잡아줍니다""",일,0
5659,2020.02.16,애플 심장부 실리콘밸리 공략하는 삼성,일,0
5658,2020.02.16,라임 불완전판매 내달 현장조사…사기 혐의 전액배상안도 검토(종합),일,0
5657,2020.02.16,[그래픽] 코로나19 지속 시 매출ㆍ수출액 감소 전망,일,0
5656,2020.02.16,'기생충' 박 사장집 창호·안마의자 어디 거죠?,일,0
5662,2020.02.16,"한진그룹 ""한진칼 주총 전자투표 도입 안한다""",일,0
5682,2020.02.17,"신촌역사 인수한 SM그룹 ""복합문화 랜드마크로 탈바꿈""",월,0
5681,2020.02.17,대구국제공항에 DGB대구은행 외화전용 ATM 운영,월,0
5680,2020.02.17,"즉)영국 퀀텀닷 업체, 삼성 QLED TV에 특허침해 소송 제기",월,0
5679,2020.02.17,멕시카나-삼양식품 협업 '불닭치킨' 출시,월,0
5678,2020.02.17,"한기평, LG디스플레이 신용등급 'AA-'→'A+'로 하향",월,0
5677,2020.02.17,"이베스트 ""라임사태로 증권사 손실 불가피…신한 1천억대 예상""",월,0
5683,2020.02.17,수협도 7조 가정간편식 시장 가세,월,0
5675,2020.02.17,"S&amp;P, KCC 신용등급 'BBB-→BB+' 하향",월,0
5676,2020.02.17,"조원태 편에 선 한진 노조 ""조현아 등 3자연합, 자중하라""",월,0
5670,2020.02.17,금호타이어 작년 영업이익 373억원…3년만에 흑자전환,월,0
5671,2020.02.17,타다 1심 선고 앞두고 서울개인택시조합 유죄 판결 촉구,월,0
5673,2020.02.17,금호타이어 작년 영업이익 373억원…3년만에 흑자전환,월,0
